chunk_id,school,page_type,stage,title,source_url,final_url,raw_file,chunk_index,text,updated_at
hkbu__orientation__b3008cca05__chunk_006,HKBU,orientation,orientation,Orientation Information | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/current-students/orientation-information,https://ar.hkbu.edu.hk/tpg-studies/current-students/orientation-information,data/raw_pages/hkbu__orientation__b3008cca05.txt,6,"d. You may click
here
for the information of course adding/dropping in detail.
Early September 2025
|
Early October 2025
Academic Integrity Online Tutorial (AIOT) - Applicable to all students of the master's degree programmes
You are required to complete an ""Academic Integrity Online Tutorial (AIOT)"" on Moodle within the
first two months of your studies
; otherwise you would not be able to register for any courses in the next term. Please click
here
for details.
Within 30 days of your arrival of Hong Kong
Submission of a copy of the Hong Kong Identity (HKID) Card (
Applicable to non-local students with student visa only
)
You are required to upload a photocopy of the HKID card to the
University Student Visa Application System
within 30 days of your arrival of Hong Kong.
On-going
Study Journey
Please click
here
to read through the details of your entire study journey.",2026-06-29T15:58:44+00:00
hkbu__orientation__b3008cca05__chunk_007,HKBU,orientation,orientation,Orientation Information | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/current-students/orientation-information,https://ar.hkbu.edu.hk/tpg-studies/current-students/orientation-information,data/raw_pages/hkbu__orientation__b3008cca05.txt,7,"arrival of Hong Kong.
On-going
Study Journey
Please click
here
to read through the details of your entire study journey.
Shortcuts to Various Services
Finance Office
Tuition Fee
Insurance for HKBU students
Library
Library Guide for New Postgraduate Students
Office of Information Technology (ITO)
Quick Guide on IT Services for New Students
Office of Student Affairs
Career Centre
Career Advancement Scheme for Taught Postgraduates (CAST)
Counselling
Medical and Dental Services
Whole Person Development Inventory (WPDI)
Other Important Information
University Student Handbook
General Regulations for Postgraduate Programmes
Introduction Video of HKBU Campus
Campus Facilities and Services
Health and Safety Information
Information for Non-local Students
eLearning Support (Moodle
)
MTR Student Travel Scheme
Student e-Card",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_000,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,0,"Start main content
About
About AR
About Taught Postgraduate Programme
Governance Structure
Terms of Reference and Membership Composition
Contact Us
Enquiries & Assistance
Prospective Students
Why HKBU
Teaching & Research
Fields of Studies
Alumni / Students Sharing
Graduate Attributes
Fields of Studies
Admission Requirements
International Students
Why HKBU
Student Visa Application
Programmes
Fees, Scholarships & Financial Aid
FAQ
How to Apply
1. Plan Your Study - Admission Requirements
1. Plan Your Study - Admission Timeline
1. Plan Your Study - Scholarships and Financial Aids
2. Submit Application - Documents Required
2. Submit Application - Information for Non-local Applicants
3. Check Your Status - Application Management
3. Check Your Status - Result Notification
4. Accept Offer - Offer Acceptance
4. Accept Offer - Exemption/Transfer of Units
4. Accept Offer - Double Registration",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_001,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,1,"n
4. Accept Offer - Offer Acceptance
4. Accept Offer - Exemption/Transfer of Units
4. Accept Offer - Double Registration
5. After Accepting an Offer - Student Visa Application
5. After Accepting an Offer - Important Information
5. After Accepting an Offer - Registration for Newly Admitted Students
Fees, Scholarships & Financial Aid
Tuition Fee
Scholarships and Financial Aid under HKBU
Scholarship Opportunites for Postgraduate Students
Campus Facilities & Support
Information for Non-local Applicants
Apply for Student Visa
Frequently Asked Questions
Download Area
Current Students
Study Journey
1. Commence Your Study - Important Information
1. Commence Your Study - Scholarships & Financial Aid
1. Commence Your Study - Campus Facilities and Services
1. Commence Your Study - Ethics & Regulations
2. Course Enrolment - List of Available Courses
2. Course Enrolment - Courses Adding / Dropping",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_002,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,2,"y - Ethics & Regulations
2. Course Enrolment - List of Available Courses
2. Course Enrolment - Courses Adding / Dropping
2. Course Enrolment - Academic Integrity Online Tutorial (AIOT)
2. Course Enrolment - Responsible Conduct of Research (CITI Program)
2. Course Enrolment - Transfer of Units / Course Exemption
3. Grade and Examination - Examinations
3. Grade and Examination - Grades and GPA
3. Grade and Examination - Bad Weather Arrangement
4. Maintain Your Study - Academic Standards
4 Maintain Your Study Information for Non-local Students
4. Maintain Your Study - Tuition Fee
4. Maintain Your Study - Leave of Absence, Suspension & Withdrawal
5. Graduation - Graduate Attributes
5. Graduation - Preparation for Graduation
5. Graduation - Confirmation of Graduation Status
5. Graduation - Academic Record (Transcript / Testimonial)
Orientation Information
Academic Calendar",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_003,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,3,"f Graduation Status
5. Graduation - Academic Record (Transcript / Testimonial)
Orientation Information
Academic Calendar
Ethics & Regulations
Academic Requirements
General Academic Requirement
List of Available Courses
Course Enrolment
Transfer of Units/Course Exemption
Tuition Fees
Examinations
Important Date of Trimester Based Programmes - 2023/24 (for students)
Important Date of Semester Based Programmes - 2023/24 (for students)
Examination Schedule of Trimester Based Programmes
Grades and GPA
Leave of Absence, Suspension & Withdrawal
Academic Standards
Academic Integrity Online Tutorial (AIOT)
Responsible Conduct o Research (CITI Program)
Student Support
Academic Record
Scholarships & Financial Aid
Campus Facilities and Services
Special Education Needs
Information for Non-local Students
Bad Weather Arrangement
Graduation
Schedules for Approval of Graduation",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_004,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,4,"ucation Needs
Information for Non-local Students
Bad Weather Arrangement
Graduation
Schedules for Approval of Graduation
Repeat Courses / Extension of Study Period
Download Area
Faculty & Staff
Download Area
General Guidelines / Templates
Alumni
About Taught Postgraduate Programme
News & Events
Academic Record
Download Area
Alumni Affairs Office
News & Events
News
Events
FAQ
Before Submission of Admission Application
After Submission of Admission Application
To Accept an Admission Offer
After Acceptance of Admission Offer
Quick Link
Online Application System
Programmes
University Student Handbook
Enquiries & Assistance
On-line Application for Testimonial / Transcript of Academic Record
Digital Credential System
BUniport
Download Area
For Prospective Students
For Current TPG Students
For Graduates
For Faculty & Staff
Data Request Form (Staff only)
Academic Record",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_005,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,5,"ctive Students
For Current TPG Students
For Graduates
For Faculty & Staff
Data Request Form (Staff only)
Academic Record
Hong Kong Future Talents Scholarship Scheme for Advanced Studies
TPG Studies
Registration for New Taught Postgraduate Students (For January 2026 Intake)
This browser does not display the video tag.
Who is eligible to register?
- Students who have been admitted to study a taught postgraduate programme AND have fulfilled the offer condition(s) for admission. Please login to the
Online Application System
(Application Details -> Offer Condition) to verify your status.
- For non-local students who require a student visa to study in Hong Kong, please complete Steps 1 to 5 first. When you have entered into Hong Kong by using the student e-visa/visa label/entry permit, please complete Step 6.",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_006,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,6,"first. When you have entered into Hong Kong by using the student e-visa/visa label/entry permit, please complete Step 6.
Upon successful registration (i.e. fulfillment of all offer conditions and completion of all of the steps required),
a
confirmation email will be sent to your HKBU student email account starting on 29 December 2025
with further details on student card collection.
How to register?
Please have your student number (e.g. 254XXXXX) and application number (e.g. T25AAAAXXXXXX) ready. To check your numbers, please login to the
Online Application System
(Application Details -> Application Status -> Admission Offer Letter).
Please complete Steps 1 - 6. It'll take about 30 minutes.
Activate your HKBU SSOid account",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_007,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,7,"s -> Admission Offer Letter).
Please complete Steps 1 - 6. It'll take about 30 minutes.
Activate your HKBU SSOid account
The SSOid (Single Sign on user ID) allows you to sign-in to the intranet and University-wide IT services by using one set of login credentials. Please follow the instructions and activate your HKBU SSOid Account via
https://iss.hkbu.edu.hk/buam/activation.seam
.
Check your study status and personal particulars in BUniport
Use your SSOid to login to BUniport (
https://buniport.hkbu.edu.hk
) and check your personal profile (Click 'Profile’ > ‘Study Record & Personal Particulars’ > ‘Personal Particulars’). Please make sure the mobile number, correspondence address and details of your emergency contact are up-to-date.
Activate your HKBU student email account in BUniport",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_008,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,8,"dence address and details of your emergency contact are up-to-date.
Activate your HKBU student email account in BUniport
The HKBU student email is the primary means of communication during your study journey. From now on, we will communicate with you through your HKBU student email account. Please check your emails via your
HKBU mailbox
on a frequent basis. If you prefer using another email account, you may
redirect
your HKBU email messages to your preferred email account.
Download the HKBU Mobile App and Duo Mobile
Download the HKBU Mobile App at
https://ito.hkbu.edu.hk/services/hkbu-mobile.html
on your mobile device and activate the Duo Mobile App at
https://ito.hkbu.edu.hk/2fa
. You will need the code generated from the Duo Mobile App for access to various HKBU electronic platforms.
To learn more about the functions of the above tools in steps 1- 4, please click
here",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_009,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,9,"various HKBU electronic platforms.
To learn more about the functions of the above tools in steps 1- 4, please click
here
to read the Quick Guide for New Students. If you require technical support for steps 1-4, please contact the Office of Information Technology at
hotline@hkbu.edu.hk
.
Complete the student survey
Click
here
to complete the student survey.
Provide your identification documents for verification (Applicable to non-local students with student visa only)
Please upload a copy of the following documents onto the
University Student Visa Application System
upon your arrival of Hong Kong.
Travel Documents
Students from Chinese Mainland
Students from Macao
Students from other countries/regions
e-Visa/ Visa Label/Entry Permit
✓
Landing Slip
✓
Passport
✓
Visit Permit for Resident of Macao to HKSAR
(澳門居民往來香港特別行政區旅遊證)
✓",2026-06-29T15:58:44+00:00
hkbu__registration__03b4acb4cf__chunk_010,HKBU,registration,registration,5. After Accepting an Offer -  Registration for Newly Admitted Students | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-registration-for-newly-admitted-students,data/raw_pages/hkbu__registration__03b4acb4cf.txt,10,"sa/ Visa Label/Entry Permit
✓
Landing Slip
✓
Passport
✓
Visit Permit for Resident of Macao to HKSAR
(澳門居民往來香港特別行政區旅遊證)
✓
Exit-entry Permit for Travelling to and from Hong Kong and Macao (EEP)
(中華人民共和國往來港澳通行證)
✓
Exit Endorsement
(逗留-D)
✓
Important Safety Information for New Students
To help you start your university journey safely and well-prepared, we strongly recommend that all newly admitted students read the letter from the Commissioner of Police, which outlines critical advice on staying vigilant against common scams, including impersonation fraud, investment scams, and more. If you encounter any of these situations or have doubts about a transaction, please contact the Hong Kong Police Force’s Anti-Deception Coordination Centre (ADCC) for assistance.
Letter from the Commissioner of Police
(Link:
Chinese
/
English
)
Youtube Video",2026-06-29T15:58:44+00:00
hkbu__tuition__b26bb7241b__chunk_000,HKBU,tuition,payment,Tuition Fees | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,data/raw_pages/hkbu__tuition__b26bb7241b.txt,0,"Start main content
About
About AR
About Taught Postgraduate Programme
Governance Structure
Terms of Reference and Membership Composition
Contact Us
Enquiries & Assistance
Prospective Students
Why HKBU
Teaching & Research
Fields of Studies
Alumni / Students Sharing
Graduate Attributes
Fields of Studies
Admission Requirements
International Students
Why HKBU
Student Visa Application
Programmes
Fees, Scholarships & Financial Aid
FAQ
How to Apply
1. Plan Your Study - Admission Requirements
1. Plan Your Study - Admission Timeline
1. Plan Your Study - Scholarships and Financial Aids
2. Submit Application - Documents Required
2. Submit Application - Information for Non-local Applicants
3. Check Your Status - Application Management
3. Check Your Status - Result Notification
4. Accept Offer - Offer Acceptance
4. Accept Offer - Exemption/Transfer of Units
4. Accept Offer - Double Registration",2026-06-29T15:58:44+00:00
hkbu__tuition__b26bb7241b__chunk_001,HKBU,tuition,payment,Tuition Fees | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,data/raw_pages/hkbu__tuition__b26bb7241b.txt,1,"n
4. Accept Offer - Offer Acceptance
4. Accept Offer - Exemption/Transfer of Units
4. Accept Offer - Double Registration
5. After Accepting an Offer - Student Visa Application
5. After Accepting an Offer - Important Information
5. After Accepting an Offer - Registration for Newly Admitted Students
Fees, Scholarships & Financial Aid
Tuition Fee
Scholarships and Financial Aid under HKBU
Scholarship Opportunites for Postgraduate Students
Campus Facilities & Support
Information for Non-local Applicants
Apply for Student Visa
Frequently Asked Questions
Download Area
Current Students
Study Journey
1. Commence Your Study - Important Information
1. Commence Your Study - Scholarships & Financial Aid
1. Commence Your Study - Campus Facilities and Services
1. Commence Your Study - Ethics & Regulations
2. Course Enrolment - List of Available Courses
2. Course Enrolment - Courses Adding / Dropping",2026-06-29T15:58:44+00:00
hkbu__tuition__b26bb7241b__chunk_002,HKBU,tuition,payment,Tuition Fees | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,data/raw_pages/hkbu__tuition__b26bb7241b.txt,2,"y - Ethics & Regulations
2. Course Enrolment - List of Available Courses
2. Course Enrolment - Courses Adding / Dropping
2. Course Enrolment - Academic Integrity Online Tutorial (AIOT)
2. Course Enrolment - Responsible Conduct of Research (CITI Program)
2. Course Enrolment - Transfer of Units / Course Exemption
3. Grade and Examination - Examinations
3. Grade and Examination - Grades and GPA
3. Grade and Examination - Bad Weather Arrangement
4. Maintain Your Study - Academic Standards
4 Maintain Your Study Information for Non-local Students
4. Maintain Your Study - Tuition Fee
4. Maintain Your Study - Leave of Absence, Suspension & Withdrawal
5. Graduation - Graduate Attributes
5. Graduation - Preparation for Graduation
5. Graduation - Confirmation of Graduation Status
5. Graduation - Academic Record (Transcript / Testimonial)
Orientation Information
Academic Calendar",2026-06-29T15:58:44+00:00
hkbu__tuition__b26bb7241b__chunk_003,HKBU,tuition,payment,Tuition Fees | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,data/raw_pages/hkbu__tuition__b26bb7241b.txt,3,"f Graduation Status
5. Graduation - Academic Record (Transcript / Testimonial)
Orientation Information
Academic Calendar
Ethics & Regulations
Academic Requirements
General Academic Requirement
List of Available Courses
Course Enrolment
Transfer of Units/Course Exemption
Tuition Fees
Examinations
Important Date of Trimester Based Programmes - 2023/24 (for students)
Important Date of Semester Based Programmes - 2023/24 (for students)
Examination Schedule of Trimester Based Programmes
Grades and GPA
Leave of Absence, Suspension & Withdrawal
Academic Standards
Academic Integrity Online Tutorial (AIOT)
Responsible Conduct o Research (CITI Program)
Student Support
Academic Record
Scholarships & Financial Aid
Campus Facilities and Services
Special Education Needs
Information for Non-local Students
Bad Weather Arrangement
Graduation
Schedules for Approval of Graduation",2026-06-29T15:58:44+00:00
hkbu__tuition__b26bb7241b__chunk_004,HKBU,tuition,payment,Tuition Fees | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,data/raw_pages/hkbu__tuition__b26bb7241b.txt,4,"ucation Needs
Information for Non-local Students
Bad Weather Arrangement
Graduation
Schedules for Approval of Graduation
Repeat Courses / Extension of Study Period
Download Area
Faculty & Staff
Download Area
General Guidelines / Templates
Alumni
About Taught Postgraduate Programme
News & Events
Academic Record
Download Area
Alumni Affairs Office
News & Events
News
Events
FAQ
Before Submission of Admission Application
After Submission of Admission Application
To Accept an Admission Offer
After Acceptance of Admission Offer
Quick Link
Online Application System
Programmes
University Student Handbook
Enquiries & Assistance
On-line Application for Testimonial / Transcript of Academic Record
Digital Credential System
BUniport
Download Area
For Prospective Students
For Current TPG Students
For Graduates
For Faculty & Staff
Data Request Form (Staff only)
Academic Record",2026-06-29T15:58:44+00:00
hkbu__tuition__b26bb7241b__chunk_005,HKBU,tuition,payment,Tuition Fees | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,data/raw_pages/hkbu__tuition__b26bb7241b.txt,5,"ctive Students
For Current TPG Students
For Graduates
For Faculty & Staff
Data Request Form (Staff only)
Academic Record
Hong Kong Future Talents Scholarship Scheme for Advanced Studies
TPG Studies
Tuition Fees
All students are required to observe the
Payment Schedule
for tuition fee payment in each term.
All debit notes for tuition fees (other than the first installment of tuition) are ONLY issued in electronic copy, available in the web-based University Cyber Port System (
BUniPort
). No hard copy of the debit notes will be printed and mailed to students. Please refer to the demonstrations (
here)
on how to view and print e-debit note.
Our
Finance Office
will send email notification (normally two weeks before the payment due dates) to students’ HKBU email accounts whenever an e-Debit Note is issued. Please refer to the
Introductory Video on Fee Payments
and the suggested",2026-06-29T15:58:44+00:00
hkbu__tuition__b26bb7241b__chunk_006,HKBU,tuition,payment,Tuition Fees | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,https://ar.hkbu.edu.hk/tpg-studies/current-students/academic-requirements/tuition-fees,data/raw_pages/hkbu__tuition__b26bb7241b.txt,6,"il accounts whenever an e-Debit Note is issued. Please refer to the
Introductory Video on Fee Payments
and the suggested
Payment Methods
.
Students are reminded that there will be a fixed overdue penalty charge if they failed to settle the tuition fee before the due date. Furthermore, students who fail to settle the outstanding tuition fees within 10 working days from the due date shall be considered as unofficially withdrawn from study. For those students, no official documents will be issued, and he/she will not be re-admitted under this status.",2026-06-29T15:58:44+00:00
hkbu__visa__84ca068b28__chunk_000,HKBU,visa,visa,5. After Accepting an Offer -  Student Visa Application | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,data/raw_pages/hkbu__visa__84ca068b28.txt,0,"Start main content
About
About AR
About Taught Postgraduate Programme
Governance Structure
Terms of Reference and Membership Composition
Contact Us
Enquiries & Assistance
Prospective Students
Why HKBU
Teaching & Research
Fields of Studies
Alumni / Students Sharing
Graduate Attributes
Fields of Studies
Admission Requirements
International Students
Why HKBU
Student Visa Application
Programmes
Fees, Scholarships & Financial Aid
FAQ
How to Apply
1. Plan Your Study - Admission Requirements
1. Plan Your Study - Admission Timeline
1. Plan Your Study - Scholarships and Financial Aids
2. Submit Application - Documents Required
2. Submit Application - Information for Non-local Applicants
3. Check Your Status - Application Management
3. Check Your Status - Result Notification
4. Accept Offer - Offer Acceptance
4. Accept Offer - Exemption/Transfer of Units
4. Accept Offer - Double Registration",2026-06-29T15:58:44+00:00
hkbu__visa__84ca068b28__chunk_001,HKBU,visa,visa,5. After Accepting an Offer -  Student Visa Application | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,data/raw_pages/hkbu__visa__84ca068b28.txt,1,"n
4. Accept Offer - Offer Acceptance
4. Accept Offer - Exemption/Transfer of Units
4. Accept Offer - Double Registration
5. After Accepting an Offer - Student Visa Application
5. After Accepting an Offer - Important Information
5. After Accepting an Offer - Registration for Newly Admitted Students
Fees, Scholarships & Financial Aid
Tuition Fee
Scholarships and Financial Aid under HKBU
Scholarship Opportunites for Postgraduate Students
Campus Facilities & Support
Information for Non-local Applicants
Apply for Student Visa
Frequently Asked Questions
Download Area
Current Students
Study Journey
1. Commence Your Study - Important Information
1. Commence Your Study - Scholarships & Financial Aid
1. Commence Your Study - Campus Facilities and Services
1. Commence Your Study - Ethics & Regulations
2. Course Enrolment - List of Available Courses
2. Course Enrolment - Courses Adding / Dropping",2026-06-29T15:58:44+00:00
hkbu__visa__84ca068b28__chunk_002,HKBU,visa,visa,5. After Accepting an Offer -  Student Visa Application | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,data/raw_pages/hkbu__visa__84ca068b28.txt,2,"y - Ethics & Regulations
2. Course Enrolment - List of Available Courses
2. Course Enrolment - Courses Adding / Dropping
2. Course Enrolment - Academic Integrity Online Tutorial (AIOT)
2. Course Enrolment - Responsible Conduct of Research (CITI Program)
2. Course Enrolment - Transfer of Units / Course Exemption
3. Grade and Examination - Examinations
3. Grade and Examination - Grades and GPA
3. Grade and Examination - Bad Weather Arrangement
4. Maintain Your Study - Academic Standards
4 Maintain Your Study Information for Non-local Students
4. Maintain Your Study - Tuition Fee
4. Maintain Your Study - Leave of Absence, Suspension & Withdrawal
5. Graduation - Graduate Attributes
5. Graduation - Preparation for Graduation
5. Graduation - Confirmation of Graduation Status
5. Graduation - Academic Record (Transcript / Testimonial)
Orientation Information
Academic Calendar",2026-06-29T15:58:44+00:00
hkbu__visa__84ca068b28__chunk_003,HKBU,visa,visa,5. After Accepting an Offer -  Student Visa Application | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,data/raw_pages/hkbu__visa__84ca068b28.txt,3,"f Graduation Status
5. Graduation - Academic Record (Transcript / Testimonial)
Orientation Information
Academic Calendar
Ethics & Regulations
Academic Requirements
General Academic Requirement
List of Available Courses
Course Enrolment
Transfer of Units/Course Exemption
Tuition Fees
Examinations
Important Date of Trimester Based Programmes - 2023/24 (for students)
Important Date of Semester Based Programmes - 2023/24 (for students)
Examination Schedule of Trimester Based Programmes
Grades and GPA
Leave of Absence, Suspension & Withdrawal
Academic Standards
Academic Integrity Online Tutorial (AIOT)
Responsible Conduct o Research (CITI Program)
Student Support
Academic Record
Scholarships & Financial Aid
Campus Facilities and Services
Special Education Needs
Information for Non-local Students
Bad Weather Arrangement
Graduation
Schedules for Approval of Graduation",2026-06-29T15:58:44+00:00
hkbu__visa__84ca068b28__chunk_004,HKBU,visa,visa,5. After Accepting an Offer -  Student Visa Application | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,data/raw_pages/hkbu__visa__84ca068b28.txt,4,"ucation Needs
Information for Non-local Students
Bad Weather Arrangement
Graduation
Schedules for Approval of Graduation
Repeat Courses / Extension of Study Period
Download Area
Faculty & Staff
Download Area
General Guidelines / Templates
Alumni
About Taught Postgraduate Programme
News & Events
Academic Record
Download Area
Alumni Affairs Office
News & Events
News
Events
FAQ
Before Submission of Admission Application
After Submission of Admission Application
To Accept an Admission Offer
After Acceptance of Admission Offer
Quick Link
Online Application System
Programmes
University Student Handbook
Enquiries & Assistance
On-line Application for Testimonial / Transcript of Academic Record
Digital Credential System
BUniport
Download Area
For Prospective Students
For Current TPG Students
For Graduates
For Faculty & Staff
Data Request Form (Staff only)
Academic Record",2026-06-29T15:58:44+00:00
