chunk_id,school,page_type,stage,title,source_url,raw_file,token_count,vector_json,updated_at
faq_cleaned__hku__704fa4cfd71d,HKU,faq_cleaned,general,What should I do if the application fee has been deducted but the application is not submitted successfully?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,151,"{""accounts"": 1, ""advisable"": 1, ""again"": 1, ""an"": 2, ""answer"": 1, ""any"": 1, ""application"": 13, ""at"": 2, ""bank"": 3, ""based"": 1, ""be"": 2, ""been"": 3, ""before"": 1, ""browser"": 1, ""browsers"": 1, ""but"": 4, ""card"": 2, ""charge"": 1, ""cleaned"": 1, ""continue"": 1, ""cookies"": 1, ""deducted"": 4, ""different"": 2, ""do"": 3, ""doing"": 1, ""ensure"": 1, ""faq"": 1, ""fee"": 4, ""few"": 1, ""files"": 1, ""first"": 1, ""follow"": 1, ""general"": 1, ""generated"": 1, ""held"": 2, ""hku"": 1, ""if"": 5, ""in"": 2, ""indicates"": 1, ""is"": 4, ""issue"": 2, ""issuing"": 2, ""it"": 1, ""keep"": 1, ""log"": 1, ""login"": 1, ""mind"": 1, ""note"": 1, ""number"": 4, ""of"": 2, ""on"": 2, ""once"": 1, ""only"": 2, ""open"": 1, ""or"": 1, ""payment"": 4, ""per"": 1, ""question"": 1, ""re"": 1, ""receive"": 1, ""remove"": 1, ""resolve"": 2, ""should"": 2, ""simultaneously"": 1, ""so"": 1, ""steps"": 2, ""submitted"": 4, ""submitting"": 2, ""successfully"": 4, ""system"": 3, ""take"": 1, ""temporary"": 1, ""these"": 2, ""to"": 5, ""try"": 1, ""unsuccessful"": 2, ""until"": 1, ""was"": 1, ""we"": 1, ""what"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__b7fb477f5fd6,HKU,faq_cleaned,general,"If I cancel/withdraw my application, can I get a refund of my application fee?",https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,37,"{""answer"": 1, ""application"": 5, ""cancel"": 2, ""cleaned"": 1, ""faq"": 1, ""fee"": 3, ""general"": 1, ""get"": 2, ""hku"": 1, ""if"": 2, ""is"": 1, ""my"": 4, ""non"": 2, ""of"": 2, ""once"": 1, ""question"": 1, ""refund"": 2, ""refundable"": 1, ""submitted"": 1, ""transferable"": 1, ""withdraw"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__bf8a337f47e9,HKU,faq_cleaned,general,Is the deposit payment refundable and transferable?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,36,"{""acceptance"": 1, ""after"": 1, ""answer"": 1, ""applying"": 1, ""cleaned"": 1, ""conditions"": 1, ""contact"": 1, ""deposit"": 3, ""details"": 1, ""do"": 1, ""faq"": 1, ""general"": 1, ""hku"": 1, ""in"": 1, ""is"": 3, ""meet"": 1, ""non"": 1, ""of"": 1, ""offer"": 1, ""office"": 1, ""payment"": 2, ""programme"": 1, ""question"": 1, ""refundable"": 3, ""relevant"": 1, ""specified"": 1, ""transferable"": 2, ""unless"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__6f9d2c9c9de5,HKU,faq_cleaned,general,What should I do if I forget my username and password?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,42,"{""answer"": 1, ""cleaned"": 1, ""click"": 1, ""contact"": 1, ""do"": 2, ""faculty"": 1, ""faq"": 1, ""forget"": 5, ""general"": 1, ""hku"": 1, ""if"": 4, ""login"": 1, ""my"": 2, ""office"": 1, ""on"": 1, ""or"": 1, ""page"": 1, ""password"": 5, ""programme"": 1, ""question"": 1, ""relevant"": 1, ""reset"": 1, ""should"": 2, ""username"": 3, ""what"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__3ad8cefa4eb9,HKU,faq_cleaned,general,I submitted my application successfully but still received an account reminder email. What should I do?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,57,"{""account"": 4, ""an"": 3, ""another"": 1, ""answer"": 1, ""application"": 5, ""as"": 1, ""but"": 2, ""cleaned"": 1, ""created"": 1, ""do"": 2, ""email"": 3, ""expire"": 1, ""faq"": 1, ""general"": 1, ""hku"": 1, ""if"": 1, ""let"": 1, ""longer"": 1, ""my"": 2, ""no"": 1, ""online"": 1, ""question"": 1, ""received"": 2, ""reminder"": 3, ""serves"": 1, ""should"": 2, ""still"": 2, ""submission"": 1, ""submit"": 1, ""submitted"": 2, ""successfully"": 2, ""to"": 1, ""what"": 2, ""wish"": 1, ""without"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__e8e7107785df,HKU,faq_cleaned,general,How can I submit the supporting documents?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,29,"{""answer"": 1, ""by"": 1, ""cleaned"": 1, ""documents"": 4, ""faq"": 1, ""general"": 1, ""hku"": 1, ""how"": 2, ""of"": 1, ""programme"": 1, ""programmes"": 1, ""question"": 1, ""refer"": 1, ""relevant"": 1, ""submit"": 3, ""supporting"": 4, ""to"": 2, ""vary"": 1, ""ways"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__53e8a8fe8be3,HKU,faq_cleaned,general,I cannot upload my documents on the online application system. What should I do?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,58,"{""account"": 1, ""advice"": 1, ""answer"": 1, ""application"": 3, ""before"": 1, ""cannot"": 2, ""cleaned"": 1, ""contact"": 1, ""creation"": 1, ""deadline"": 1, ""do"": 2, ""documents"": 3, ""expired"": 1, ""faq"": 1, ""file"": 1, ""four"": 1, ""general"": 1, ""hku"": 1, ""if"": 1, ""is"": 1, ""large"": 1, ""my"": 2, ""note"": 1, ""of"": 1, ""office"": 1, ""on"": 2, ""online"": 2, ""only"": 1, ""or"": 2, ""period"": 1, ""programme"": 1, ""question"": 1, ""relevant"": 1, ""should"": 2, ""size"": 1, ""supporting"": 1, ""system"": 2, ""too"": 1, ""upload"": 3, ""uploading"": 1, ""weeks"": 1, ""what"": 2, ""within"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__a03b48019877,HKU,faq_cleaned,general,What should I do if I wish to add/update my referee information?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,36,"{""add"": 2, ""answer"": 1, ""cleaned"": 1, ""do"": 2, ""email"": 1, ""faq"": 1, ""general"": 1, ""hku"": 1, ""if"": 2, ""information"": 3, ""my"": 2, ""office"": 1, ""programme"": 1, ""question"": 1, ""referee"": 3, ""respective"": 1, ""should"": 2, ""to"": 3, ""update"": 2, ""updated"": 1, ""what"": 2, ""wish"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__b30790f32e6e,HKU,faq_cleaned,general,Do I need to post the original/certified true copy of the supporting documents after submitting an application?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,71,"{""admission"": 1, ""after"": 2, ""an"": 4, ""answer"": 1, ""applicant"": 1, ""application"": 3, ""at"": 1, ""be"": 1, ""certified"": 2, ""cleaned"": 1, ""considered"": 1, ""copy"": 2, ""details"": 1, ""do"": 2, ""documents"": 5, ""email"": 1, ""faq"": 1, ""general"": 1, ""he"": 1, ""hku"": 1, ""is"": 1, ""most"": 1, ""need"": 2, ""notification"": 1, ""of"": 3, ""office"": 1, ""original"": 3, ""post"": 2, ""posting"": 1, ""programme"": 1, ""programmes"": 2, ""question"": 1, ""receive"": 1, ""refer"": 1, ""relevant"": 1, ""required"": 1, ""she"": 1, ""should"": 1, ""stage"": 1, ""submit"": 1, ""submitting"": 2, ""supporting"": 3, ""to"": 4, ""true"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__4ab9e253e452,HKU,faq_cleaned,general,Can I change the programme after the submission of application?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,25,"{""after"": 2, ""answer"": 1, ""application"": 3, ""change"": 2, ""cleaned"": 1, ""faq"": 1, ""form"": 1, ""general"": 1, ""hku"": 1, ""is"": 1, ""non"": 1, ""of"": 2, ""once"": 1, ""programme"": 2, ""question"": 1, ""submission"": 2, ""submitted"": 1, ""transferrable"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__6425842b0d16,HKU,faq_cleaned,general,What should I do if I wish to change my personal information on the system?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,61,"{""after"": 1, ""an"": 1, ""answer"": 1, ""any"": 1, ""application"": 2, ""cannot"": 1, ""change"": 2, ""changes"": 2, ""cleaned"": 1, ""do"": 2, ""email"": 1, ""faq"": 1, ""form"": 1, ""general"": 1, ""hku"": 1, ""id"": 1, ""if"": 3, ""in"": 1, ""information"": 3, ""make"": 2, ""my"": 2, ""need"": 1, ""number"": 2, ""office"": 1, ""on"": 2, ""passport"": 1, ""personal"": 3, ""programme"": 1, ""provide"": 1, ""question"": 1, ""relevant"": 1, ""send"": 1, ""should"": 2, ""submission"": 1, ""system"": 2, ""to"": 5, ""verification"": 1, ""what"": 2, ""wish"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__0ca5b649adaa,HKU,faq_cleaned,general,How can I add or amend information in the application form after the submission?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,46,"{""add"": 3, ""additional"": 1, ""after"": 3, ""amend"": 2, ""answer"": 1, ""any"": 1, ""application"": 3, ""cannot"": 1, ""changes"": 1, ""cleaned"": 1, ""directly"": 1, ""email"": 1, ""faq"": 1, ""form"": 3, ""general"": 1, ""hku"": 1, ""how"": 2, ""in"": 3, ""information"": 3, ""make"": 1, ""office"": 1, ""or"": 3, ""programme"": 1, ""question"": 1, ""relevant"": 1, ""submission"": 3, ""to"": 1, ""update"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__c533522b92ae,HKU,faq_cleaned,general,Will I be invited to attend an admission interview or admission test?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,36,"{""admission"": 4, ""an"": 2, ""answer"": 1, ""attend"": 2, ""be"": 2, ""cleaned"": 1, ""consult"": 1, ""details"": 1, ""faq"": 1, ""general"": 1, ""hku"": 1, ""interview"": 2, ""interviews"": 1, ""invited"": 2, ""office"": 1, ""or"": 3, ""programme"": 1, ""programmes"": 1, ""question"": 1, ""relevant"": 1, ""require"": 1, ""test"": 2, ""tests"": 1, ""to"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__6adebe327a23,HKU,faq_cleaned,general,When will the application result be announced? How can I check my application status?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,36,"{""announced"": 2, ""answer"": 1, ""application"": 5, ""be"": 2, ""check"": 3, ""cleaned"": 1, ""consult"": 1, ""faq"": 1, ""general"": 1, ""hku"": 1, ""how"": 2, ""my"": 2, ""office"": 1, ""or"": 1, ""programme"": 1, ""question"": 1, ""relevant"": 1, ""result"": 3, ""status"": 3, ""to"": 1, ""when"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__4fe9db15ffd7,HKU,faq_cleaned,general,How can I obtain a student visa?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,28,"{""answer"": 1, ""applications"": 1, ""approximately"": 1, ""cleaned"": 1, ""details"": 1, ""faq"": 1, ""general"": 1, ""hku"": 2, ""housing"": 1, ""how"": 2, ""is"": 1, ""note"": 1, ""obtain"": 2, ""our"": 1, ""processing"": 1, ""question"": 1, ""scholarship"": 1, ""time"": 1, ""visa"": 4, ""visit"": 1, ""website"": 1, ""weeks"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__980412603ba3,HKU,faq_cleaned,general,Are there any scholarships available for my study in HKU?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,30,"{""advice"": 1, ""answer"": 1, ""any"": 2, ""available"": 2, ""cleaned"": 1, ""contact"": 1, ""faq"": 1, ""general"": 1, ""hku"": 3, ""in"": 2, ""information"": 1, ""my"": 2, ""office"": 2, ""on"": 1, ""opportunities"": 1, ""programme"": 1, ""question"": 1, ""scholarship"": 2, ""scholarships"": 2, ""study"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hku__9443eb548649,HKU,faq_cleaned,general,Is postgraduate housing available?,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,37,"{""about"": 1, ""access"": 1, ""answer"": 1, ""application"": 1, ""available"": 2, ""campus"": 1, ""cedars"": 1, ""cleaned"": 1, ""demand"": 1, ""details"": 1, ""eligibility"": 1, ""faq"": 1, ""general"": 1, ""high"": 1, ""hku"": 1, ""housing"": 3, ""in"": 1, ""is"": 2, ""learn"": 1, ""limited"": 1, ""more"": 1, ""on"": 1, ""online"": 1, ""places"": 1, ""postgraduate"": 3, ""question"": 1, ""residential"": 1, ""to"": 2, ""visit"": 1, ""website"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__29313efd3018,HKUST,faq_cleaned,general,I have received an admission offer online. What should I do next?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,64,"{""accept"": 1, ""acceptance"": 2, ""actions"": 1, ""admission"": 2, ""an"": 2, ""answer"": 1, ""as"": 1, ""at"": 1, ""by"": 1, ""cleaned"": 1, ""confirm"": 1, ""current"": 1, ""deadline"": 1, ""deposit"": 1, ""do"": 2, ""faq"": 1, ""follow"": 1, ""general"": 1, ""hkust"": 1, ""if"": 1, ""important"": 1, ""in"": 2, ""letter"": 1, ""make"": 1, ""new"": 1, ""next"": 2, ""offer"": 5, ""online"": 3, ""order"": 1, ""other"": 1, ""outstanding"": 1, ""pay"": 1, ""payment"": 1, ""previous"": 1, ""proceed"": 1, ""program"": 1, ""question"": 1, ""received"": 2, ""registration"": 1, ""settled"": 1, ""should"": 2, ""stated"": 1, ""studies"": 1, ""sure"": 1, ""through"": 1, ""to"": 3, ""what"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__24ab9dac2887,HKUST,faq_cleaned,general,How should I notify the University that I have met the offer conditions?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,39,"{""admission"": 2, ""answer"": 1, ""as"": 3, ""cleaned"": 1, ""conditions"": 2, ""december"": 1, ""documents"": 1, ""early"": 1, ""end"": 1, ""fall"": 1, ""faq"": 1, ""general"": 1, ""hkust"": 1, ""how"": 2, ""july"": 1, ""later"": 1, ""met"": 2, ""mid"": 1, ""no"": 1, ""notify"": 2, ""offer"": 2, ""or"": 1, ""possible"": 1, ""proof"": 1, ""question"": 1, ""relevant"": 1, ""should"": 2, ""spring"": 1, ""submit"": 1, ""than"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__ed2be89e45ff,HKUST,faq_cleaned,general,How can I pay the deposit for accepting the offer?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,35,"{""accept"": 1, ""accepting"": 2, ""admission"": 1, ""after"": 1, ""answer"": 1, ""available"": 1, ""be"": 1, ""by"": 1, ""cleaned"": 1, ""click"": 1, ""deadline"": 1, ""deposit"": 3, ""faq"": 1, ""general"": 1, ""hkust"": 1, ""how"": 2, ""in"": 1, ""instructions"": 1, ""offer"": 3, ""online"": 1, ""pay"": 3, ""payment"": 2, ""proof"": 1, ""question"": 1, ""system"": 1, ""upload"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__503ad4432f75,HKUST,faq_cleaned,general,I have accepted the offer. What supporting documents should I submit and how?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,60,"{""accepted"": 3, ""after"": 1, ""answer"": 1, ""appear"": 1, ""arrange"": 1, ""as"": 1, ""be"": 1, ""before"": 1, ""below"": 1, ""check"": 2, ""checklist"": 3, ""cleaned"": 1, ""deadline"": 1, ""details"": 1, ""document"": 5, ""documents"": 3, ""faq"": 1, ""general"": 1, ""hkust"": 1, ""how"": 2, ""in"": 2, ""letter"": 1, ""offer"": 4, ""official"": 1, ""online"": 1, ""question"": 1, ""receipt"": 1, ""refer"": 1, ""requirements"": 1, ""sent"": 1, ""should"": 2, ""status"": 1, ""stipulated"": 1, ""submit"": 2, ""supporting"": 2, ""tips"": 1, ""to"": 2, ""what"": 2, ""which"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__1cc8fbfd7a6b,HKUST,faq_cleaned,general,What do you mean by official certified true copies?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,132,"{""academic"": 1, ""accept"": 1, ""accountants"": 1, ""admission"": 1, ""answer"": 1, ""applicable"": 1, ""as"": 3, ""authorities"": 1, ""authority"": 1, ""be"": 2, ""been"": 1, ""but"": 1, ""by"": 6, ""cannot"": 1, ""cases"": 1, ""certification"": 1, ""certified"": 8, ""chsi"": 1, ""cleaned"": 1, ""concerned"": 1, ""confirm"": 1, ""copies"": 7, ""decide"": 1, ""despite"": 1, ""do"": 2, ""documents"": 5, ""efforts"": 1, ""examinations"": 1, ""faq"": 1, ""fok"": 1, ""following"": 1, ""fytgs"": 2, ""general"": 1, ""graduate"": 1, ""graduation"": 1, ""hkust"": 2, ""however"": 1, ""imprinted"": 1, ""in"": 1, ""including"": 2, ""is"": 1, ""issuing"": 1, ""lawyers"": 1, ""limited"": 1, ""mean"": 2, ""notaries"": 1, ""obtained"": 1, ""of"": 3, ""offer"": 1, ""official"": 5, ""officially"": 1, ""only"": 1, ""or"": 3, ""originals"": 1, ""post"": 1, ""professionals"": 1, ""provided"": 2, ""public"": 3, ""qualification"": 1, ""qualified"": 1, ""question"": 1, ""reasonable"": 1, ""reports"": 2, ""required"": 1, ""reserves"": 1, ""right"": 1, ""school"": 1, ""score"": 1, ""sent"": 1, ""should"": 1, ""signed"": 1, ""such"": 1, ""to"": 6, ""transcripts"": 1, ""true"": 5, ""tung"": 1, ""verification"": 1, ""what"": 2, ""where"": 1, ""ying"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__bdd057cf7122,HKUST,faq_cleaned,general,My official supporting document is not in English. What should I do?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,73,"{""accompanied"": 1, ""answer"": 1, ""by"": 2, ""central"": 1, ""certified"": 1, ""certify"": 1, ""cleaned"": 1, ""designated"": 1, ""details"": 1, ""directly"": 1, ""do"": 2, ""document"": 4, ""electronic"": 1, ""english"": 3, ""faq"": 1, ""general"": 1, ""here"": 1, ""hk"": 1, ""hkust"": 1, ""home"": 1, ""in"": 2, ""institution"": 1, ""is"": 5, ""my"": 2, ""of"": 2, ""official"": 3, ""officially"": 1, ""on"": 1, ""original"": 1, ""pgdoc"": 1, ""question"": 1, ""secure"": 1, ""shared"": 1, ""should"": 4, ""sign"": 1, ""stamp"": 1, ""submit"": 1, ""supporting"": 3, ""to"": 1, ""translation"": 2, ""translations"": 1, ""translator"": 1, ""true"": 1, ""unit"": 1, ""ust"": 1, ""via"": 1, ""visit"": 1, ""websites"": 1, ""what"": 2, ""which"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__41100969f766,HKUST,faq_cleaned,general,"What are the University Codes for TOEFL, IELTS, GMAT and GRE?",https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,89,"{""academic"": 1, ""address"": 1, ""administration"": 1, ""answer"": 1, ""any"": 1, ""apply"": 1, ""arrange"": 1, ""as"": 3, ""bay"": 1, ""below"": 1, ""building"": 1, ""cleaned"": 1, ""clear"": 1, ""code"": 4, ""codes"": 3, ""department"": 1, ""dept"": 1, ""educational"": 1, ""electronic"": 1, ""english"": 2, ""faq"": 1, ""far"": 1, ""fok"": 1, ""foreign"": 1, ""general"": 1, ""gmat"": 2, ""graduate"": 1, ""gre"": 2, ""hkust"": 3, ""ielts"": 3, ""institution"": 1, ""international"": 1, ""is"": 1, ""kowloon"": 1, ""language"": 2, ""lifts"": 1, ""name"": 2, ""no"": 1, ""of"": 5, ""other"": 1, ""pg"": 1, ""possible"": 1, ""postal"": 1, ""programs"": 1, ""question"": 1, ""recipient"": 1, ""reports"": 1, ""required"": 1, ""room"": 1, ""school"": 1, ""science"": 2, ""score"": 2, ""system"": 1, ""technology"": 2, ""test"": 1, ""testing"": 1, ""than"": 1, ""to"": 1, ""toefl"": 3, ""tung"": 1, ""water"": 1, ""what"": 2, ""ying"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__9e75bf779298,HKUST,faq_cleaned,general,Can I arrange electronic transcript for qualification verification?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,72,"{""acceptable"": 1, ""answer"": 1, ""application"": 1, ""applied"": 1, ""arrange"": 2, ""authorities"": 3, ""be"": 1, ""been"": 1, ""by"": 1, ""central"": 1, ""cleaned"": 1, ""designated"": 1, ""directly"": 1, ""electronic"": 5, ""faq"": 1, ""general"": 1, ""hk"": 1, ""hkust"": 1, ""home"": 1, ""if"": 1, ""indicating"": 1, ""institution"": 1, ""issuing"": 3, ""note"": 1, ""number"": 1, ""of"": 2, ""official"": 3, ""on"": 1, ""only"": 1, ""pgdoc"": 1, ""practice"": 1, ""program"": 1, ""qualification"": 2, ""question"": 1, ""quoting"": 1, ""request"": 1, ""retrieved"": 1, ""said"": 1, ""secure"": 1, ""send"": 1, ""sent"": 1, ""shared"": 1, ""should"": 1, ""they"": 1, ""to"": 2, ""transcript"": 2, ""transcripts"": 3, ""unit"": 1, ""ust"": 1, ""verification"": 2, ""website"": 1, ""websites"": 1, ""which"": 1, ""yes"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__95ac563701b5,HKUST,faq_cleaned,general,Where should I send the supporting documents to?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,50,"{""accepted"": 2, ""answer"": 1, ""applicants"": 1, ""authority"": 1, ""be"": 1, ""by"": 2, ""cleaned"": 1, ""copies"": 1, ""directly"": 1, ""documents"": 5, ""electronic"": 2, ""faq"": 1, ""general"": 1, ""generally"": 1, ""hard"": 1, ""hk"": 1, ""hkust"": 1, ""individuals"": 1, ""issuing"": 1, ""must"": 1, ""of"": 1, ""official"": 2, ""or"": 1, ""other"": 1, ""pgdoc"": 1, ""question"": 1, ""send"": 2, ""sent"": 2, ""should"": 2, ""supporting"": 3, ""to"": 3, ""ust"": 1, ""where"": 2, ""which"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__d53a830a8a31,HKUST,faq_cleaned,general,"I have submitted my supporting documents, what’s next?",https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,59,"{""address"": 1, ""after"": 1, ""also"": 1, ""answer"": 1, ""application"": 1, ""august"": 1, ""been"": 1, ""check"": 1, ""cleaned"": 1, ""days"": 2, ""document"": 3, ""documents"": 3, ""during"": 1, ""ensure"": 1, ""faq"": 1, ""general"": 1, ""hkust"": 1, ""in"": 1, ""it"": 1, ""june"": 1, ""login"": 1, ""mail"": 1, ""my"": 2, ""next"": 2, ""normally"": 1, ""or"": 1, ""peak"": 1, ""question"": 1, ""receipt"": 2, ""received"": 1, ""right"": 1, ""sent"": 1, ""status"": 2, ""submitted"": 2, ""supporting"": 2, ""system"": 1, ""takes"": 1, ""to"": 5, ""update"": 1, ""was"": 1, ""what"": 2, ""working"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__2fca7fba80a4,HKUST,faq_cleaned,general,"I have submitted my visa application online, what’s next?",https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,46,"{""answer"": 1, ""application"": 4, ""as"": 2, ""check"": 1, ""checklist"": 1, ""cleaned"": 1, ""details"": 1, ""documents"": 2, ""entry"": 1, ""faq"": 1, ""general"": 1, ""hkust"": 1, ""in"": 1, ""my"": 2, ""next"": 2, ""of"": 1, ""online"": 2, ""paper"": 1, ""permit"": 1, ""possible"": 1, ""question"": 1, ""refer"": 1, ""required"": 2, ""send"": 1, ""soon"": 1, ""status"": 1, ""submitted"": 2, ""system"": 1, ""to"": 1, ""us"": 1, ""visa"": 4, ""what"": 2}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__450ec677813a,HKUST,faq_cleaned,general,How do I know the status of my student visa/ entry permit application?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,63,"{""activated"": 1, ""advise"": 1, ""answer"": 1, ""application"": 3, ""approval"": 1, ""approved"": 1, ""be"": 1, ""before"": 1, ""cleaned"": 1, ""date"": 1, ""do"": 2, ""download"": 1, ""entry"": 5, ""faq"": 1, ""general"": 1, ""hkust"": 1, ""how"": 2, ""in"": 1, ""know"": 2, ""latest"": 1, ""log"": 1, ""must"": 1, ""my"": 2, ""of"": 2, ""on"": 2, ""or"": 1, ""permit"": 4, ""question"": 1, ""shows"": 1, ""specified"": 1, ""status"": 3, ""study"": 1, ""system"": 1, ""to"": 3, ""upon"": 1, ""visa"": 8, ""which"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__fbad240f4e38,HKUST,faq_cleaned,general,Do I need to activate my student visa/ student status in Hong Kong?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,43,"{""activate"": 3, ""answer"": 1, ""be"": 1, ""cleaned"": 1, ""click"": 1, ""do"": 3, ""entry"": 1, ""faq"": 1, ""general"": 1, ""guidelines"": 1, ""here"": 1, ""hkust"": 1, ""important"": 1, ""in"": 2, ""instructions"": 1, ""is"": 1, ""it"": 1, ""my"": 2, ""need"": 2, ""permit"": 1, ""question"": 1, ""right"": 1, ""sent"": 1, ""status"": 2, ""steps"": 1, ""these"": 1, ""to"": 4, ""together"": 1, ""visa"": 4}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__7346f63c7440,HKUST,faq_cleaned,general,Can I apply for a dependent visa for my family member through HKUST?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,65,"{""also"": 1, ""answer"": 1, ""apply"": 3, ""arrangement"": 1, ""check"": 1, ""cleaned"": 1, ""department"": 2, ""dependent"": 3, ""dependents"": 1, ""details"": 1, ""director"": 1, ""email"": 1, ""employment"": 1, ""enquiry"": 1, ""family"": 3, ""faq"": 1, ""general"": 1, ""gov"": 1, ""here"": 1, ""hk"": 1, ""hkust"": 3, ""id997"": 1, ""immd"": 1, ""immigration"": 3, ""in"": 1, ""make"": 1, ""member"": 3, ""more"": 1, ""my"": 2, ""obtained"": 1, ""of"": 1, ""own"": 1, ""permission"": 1, ""phone"": 1, ""prior"": 1, ""prohibited"": 1, ""question"": 1, ""submit"": 1, ""taking"": 1, ""they"": 1, ""through"": 2, ""to"": 3, ""unless"": 1, ""up"": 1, ""visa"": 3, ""visit"": 1}",2026-06-30T00:19:08+00:00
faq_cleaned__hkust__46bf9fab205a,HKUST,faq_cleaned,general,Do I need a student visa/ entry permit?,https://fytgs.hkust.edu.hk/admissions/faq,data/cleaned/faq_cleaned.csv,41,"{""an"": 1, ""answer"": 1, ""china"": 1, ""cleaned"": 1, ""country"": 1, ""details"": 1, ""do"": 2, ""entry"": 3, ""faq"": 1, ""following"": 1, ""general"": 1, ""here"": 1, ""hkust"": 1, ""if"": 2, ""in"": 1, ""local"": 1, ""macao"": 1, ""mainland"": 1, ""most"": 1, ""need"": 2, ""non"": 1, ""obtain"": 1, ""or"": 1, ""overseas"": 1, ""permit"": 3, ""question"": 1, ""required"": 1, ""studying"": 1, ""taiwan"": 1, ""to"": 1, ""visa"": 3, ""visit"": 1}",2026-06-30T00:19:08+00:00
